Unit_Type,Operation_Type,Base_Location,Morale_Score,Supply_Level,Communication_Quality,Command_Structure,Intel_Availability,Equipment_Readiness,Training_Level,Casualty_Count,Engagement_Frequency,Resilience_Index,Success_Rate,Mission_Outcome
Aviation,Training,Rural,3.008005786077219,Low,6.810495428978183,Decentralized,Limited,Fair,Intermediate,28,Frequently,5.80916633920592,86.10948026027174,Ongoing
Armored,Training,Mountainous,2.3087441633437065,Low,9.66042205809324,Flat,Extensive,Fair,Intermediate,46,Occasionally,5.374071412158559,73.65960260657103,Ongoing
Aviation,Reconnaissance,Rural,6.9031041561581725,High,6.20503755977138,Hierarchical,Minimal,Good,Intermediate,48,Rarely,7.289000163487939,82.02423705983928,Ongoing
Aviation,Support,Rural,3.8167127194729566,Medium,3.202237220079478,Hierarchical,Minimal,Poor,Intermediate,10,Frequently,3.0456944289144006,74.38277210944807,Ongoing
Infantry,Training,Coastal,4.985525373100929,High,4.371035965871929,Decentralized,Minimal,Fair,Advanced,11,Rarely,6.695795782806026,100.28922667636223,Ongoing
Aviation,Support,Urban,4.355517692328558,Low,6.391112409724323,Decentralized,Extensive,Fair,Advanced,13,Rarely,6.489469402022009,77.90640240468701,Ongoing
Armored,Reconnaissance,Mountainous,2.3747834656946196,Low,7.673095765878518,Decentralized,Extensive,Excellent,Basic,6,Frequently,3.15191790355436,65.82451867537158,Ongoing
Armored,Combat,Coastal,4.846012671723324,High,5.33072023963911,Decentralized,Minimal,Poor,Basic,2,Frequently,5.339500357925683,70.8735151367546,Ongoing
Naval,Training,Rural,7.529831789944604,Medium,4.280149845957569,Hierarchical,Limited,Poor,Basic,31,Occasionally,4.416014820527597,69.38499144455672,Ongoing
Armored,Support,Mountainous,7.006274006611131,High,5.5474276412861885,Hierarchical,Limited,Poor,Advanced,10,Rarely,3.755390737773821,62.39853988585672,Ongoing
Naval,Reconnaissance,Mountainous,5.463585525251849,High,10.866159048936655,Hierarchical,Limited,Poor,Advanced,1,Occasionally,1.379217781151898,68.03348850284671,Ongoing
Aviation,Reconnaissance,Urban,7.224536586070214,Low,12.273210392251876,Flat,Minimal,Poor,Advanced,16,Occasionally,6.022114170483222,46.45205487266165,Ongoing
Armored,Training,Urban,2.880962830611647,High,8.057756652212515,Flat,Minimal,Poor,Intermediate,41,Occasionally,3.513222749872381,90.15593915259774,Ongoing
Aviation,Combat,Mountainous,4.349091342189987,High,7.543432169769147,Flat,Limited,Fair,Advanced,22,Rarely,4.877759204956497,100.8860131580486,Ongoing
Armored,Training,Urban,5.791609881460416,High,9.254327030428573,Decentralized,Extensive,Good,Advanced,32,Rarely,5.581423923574848,61.06279666376022,Ongoing
Armored,Support,Urban,4.739170346365777,High,4.2725343789995485,Hierarchical,Limited,Good,Advanced,21,Occasionally,5.613456075633822,70.34492421490897,Ongoing
Naval,Reconnaissance,Rural,4.5063533390468855,High,5.89508426144752,Flat,Extensive,Poor,Basic,44,Occasionally,6.094087401484088,62.245287049839675,Ongoing
Aviation,Combat,Urban,2.5987125353578095,High,2.8117638862356467,Decentralized,Limited,Excellent,Basic,13,Occasionally,4.496788806790271,62.734848828630255,Ongoing
Armored,Support,Urban,0.8373172227145771,Low,7.934832631916533,Decentralized,Minimal,Fair,Basic,48,Rarely,6.624068690505439,73.61467847583533,Ongoing
Infantry,Training,Coastal,6.635732849899272,Low,6.912296997052724,Decentralized,Limited,Excellent,Advanced,41,Occasionally,3.016776970927964,96.0367243140972,Ongoing
Aviation,Reconnaissance,Rural,5.486443146504452,Low,5.42418899690229,Hierarchical,Extensive,Fair,Advanced,19,Frequently,7.357228430513876,70.84702398108523,Ongoing
Aviation,Training,Rural,6.803996756420186,Low,10.889671473513477,Decentralized,Extensive,Fair,Basic,46,Frequently,6.362292625278766,56.837644074975074,Ongoing
Aviation,Combat,Mountainous,4.1255281156832515,High,9.483955816912156,Flat,Limited,Fair,Intermediate,16,Occasionally,2.4156608929125682,61.06095207470774,Ongoing
Naval,Combat,Urban,3.5744442303448123,High,6.936850277275153,Decentralized,Minimal,Excellent,Basic,44,Rarely,6.071630997299632,86.384443606893,Ongoing
Infantry,Combat,Coastal,5.013095933273269,High,5.406523060557605,Hierarchical,Minimal,Excellent,Intermediate,7,Occasionally,3.6824264751527473,80.32229986944829,Ongoing
Aviation,Combat,Coastal,6.7083992972256326,High,7.621877792834875,Hierarchical,Extensive,Poor,Intermediate,6,Frequently,3.180409933710909,48.528695928287576,Successful
Armored,Combat,Rural,4.537095570024691,Low,7.21029368784698,Decentralized,Minimal,Fair,Advanced,48,Occasionally,7.601423075538033,61.79878688593901,Ongoing
Armored,Training,Urban,6.603570368656971,Low,5.9760400299802185,Hierarchical,Limited,Good,Advanced,36,Occasionally,3.659563368324699,70.85023728172362,Ongoing
Naval,Combat,Coastal,2.9873839888138263,High,5.045203510278723,Hierarchical,Extensive,Fair,Advanced,35,Frequently,2.9477755536174937,80.36152374795533,Ongoing
Armored,Combat,Mountainous,4.677105733660266,High,7.484936880225176,Flat,Extensive,Good,Intermediate,48,Rarely,3.451524082005212,96.3432728100722,Ongoing
Aviation,Reconnaissance,Urban,4.859771711843938,High,7.450989103434887,Flat,Limited,Poor,Intermediate,3,Frequently,2.8944756069199835,68.88400468814476,Ongoing
Armored,Combat,Urban,7.45277988784384,High,4.843229571477458,Decentralized,Limited,Poor,Basic,29,Occasionally,3.1527828764246006,65.32648701924707,Ongoing
Aviation,Reconnaissance,Urban,5.4152547960318165,Medium,3.074073995366104,Hierarchical,Limited,Poor,Basic,20,Rarely,9.286105912720124,79.52908478894223,Ongoing
Armored,Reconnaissance,Coastal,8.49215503658839,Medium,6.317085558904527,Hierarchical,Minimal,Fair,Basic,42,Rarely,5.47198069672095,70.62116501549454,Ongoing
Infantry,Reconnaissance,Rural,2.304630400105035,Medium,4.136543656599477,Hierarchical,Minimal,Fair,Basic,41,Rarely,3.0887664750862545,71.52768549642438,Ongoing
Naval,Training,Rural,5.259837808822559,Medium,5.407534586647754,Flat,Minimal,Good,Intermediate,26,Frequently,7.2077477322960615,78.66008411329584,Ongoing
Naval,Training,Mountainous,5.358796078360892,High,5.89711092467908,Hierarchical,Limited,Good,Advanced,2,Rarely,3.361174418154377,76.84848713821862,Ongoing
Infantry,Support,Coastal,6.240186395173734,High,7.907033781166577,Flat,Minimal,Excellent,Advanced,30,Rarely,4.181614781923413,61.36971370586713,Successful
Infantry,Support,Urban,3.373280127102218,High,5.876168330828587,Hierarchical,Minimal,Good,Advanced,15,Frequently,4.885419774825358,78.06571965006334,Ongoing
Naval,Reconnaissance,Mountainous,8.368892678821672,Medium,7.547047921723536,Flat,Limited,Poor,Intermediate,12,Rarely,5.965516225740052,50.56862564435153,Ongoing
Infantry,Training,Mountainous,5.0259278829435186,Medium,5.1940825167278915,Decentralized,Limited,Fair,Advanced,6,Frequently,5.30349816880648,78.85148990253617,Ongoing
Aviation,Combat,Rural,2.825864974130164,High,7.658397760389829,Decentralized,Limited,Excellent,Basic,10,Frequently,4.428140315739769,72.09944669937114,Ongoing
Armored,Support,Urban,4.967950019172763,Medium,6.351972903836312,Hierarchical,Extensive,Fair,Basic,33,Frequently,6.230716327754264,49.665288787400385,Ongoing
Naval,Training,Urban,4.373676954239773,Low,7.5831543325860125,Hierarchical,Limited,Poor,Advanced,41,Occasionally,6.3020667271676665,81.54410360769725,Ongoing
Infantry,Combat,Coastal,10.566470284494658,Medium,9.59892940387498,Flat,Limited,Poor,Advanced,10,Occasionally,2.4015782191607964,60.31901268781487,Ongoing
Aviation,Combat,Coastal,7.099887199050027,Medium,6.62333339922567,Flat,Minimal,Poor,Basic,31,Rarely,5.752747394942187,90.50802045844074,Ongoing
Naval,Training,Coastal,5.099322711416435,Medium,6.694171061407943,Flat,Extensive,Excellent,Advanced,44,Rarely,3.211885071235616,73.07475680665691,Ongoing
Infantry,Support,Mountainous,4.77616662960159,Medium,7.890296807273974,Hierarchical,Minimal,Fair,Advanced,32,Frequently,4.137011861576153,61.538848783722905,Ongoing
Naval,Training,Urban,6.9021137249629305,High,8.047628454031612,Flat,Extensive,Good,Advanced,28,Rarely,5.8766613153708995,66.64315774939698,Successful
Infantry,Support,Rural,6.997724320656429,Low,2.2367836368336773,Hierarchical,Limited,Fair,Intermediate,49,Rarely,5.006274852345881,64.67927017038458,Ongoing
Naval,Reconnaissance,Mountainous,-0.8230998386412978,High,4.708317503909778,Flat,Extensive,Fair,Advanced,30,Rarely,5.88925317867295,57.954504698311645,Ongoing
Aviation,Training,Mountainous,6.285986309466668,Medium,7.475875962342234,Hierarchical,Limited,Excellent,Basic,26,Rarely,4.659957974317763,74.69341317031149,Ongoing
Aviation,Training,Rural,5.0559330879572535,Medium,10.283715936655978,Flat,Extensive,Good,Intermediate,38,Occasionally,2.266082461070191,52.61287696521099,Ongoing
Armored,Support,Rural,2.3777123564260476,Medium,4.036625912578009,Flat,Minimal,Good,Basic,38,Occasionally,2.8358378104904602,63.95007054720476,Ongoing
Naval,Support,Coastal,6.760428279248353,Medium,5.856197295486779,Flat,Extensive,Fair,Basic,1,Rarely,4.842977404687513,75.59700275487977,Ongoing
Armored,Training,Rural,9.492376027116531,Medium,7.487777697888707,Hierarchical,Extensive,Poor,Advanced,7,Rarely,6.271032940349233,73.93400580757077,Ongoing
Naval,Combat,Rural,6.1135918936555615,Low,5.057829284785793,Decentralized,Limited,Fair,Basic,42,Rarely,3.2766525443711054,70.03147961699833,Ongoing
Infantry,Combat,Rural,7.200856884513728,High,8.083273445112777,Decentralized,Minimal,Excellent,Advanced,48,Frequently,4.490161368116666,50.40667911304686,Successful
Infantry,Combat,Rural,8.608238183928808,Medium,8.434704658864035,Hierarchical,Minimal,Poor,Intermediate,46,Occasionally,5.357227562395567,78.31576991964964,Ongoing
Armored,Reconnaissance,Coastal,3.3394756985598963,Low,7.878685376513419,Hierarchical,Limited,Excellent,Advanced,11,Rarely,5.921893976993881,50.48848393301184,Ongoing
Naval,Reconnaissance,Mountainous,1.2848571096661656,High,7.402241587782371,Decentralized,Limited,Poor,Advanced,19,Frequently,5.367404990805382,86.80594698157755,Ongoing
Armored,Support,Urban,6.313732126619003,High,4.966750247948349,Decentralized,Minimal,Poor,Advanced,39,Occasionally,5.1492272665998176,101.84000783474258,Ongoing
Aviation,Reconnaissance,Urban,4.504776927117098,High,6.40880873115524,Flat,Extensive,Poor,Advanced,4,Occasionally,4.38665258110062,90.42434825374447,Ongoing
Armored,Combat,Mountainous,2.251653095256914,Medium,9.539529742715422,Flat,Minimal,Good,Advanced,39,Occasionally,2.7986917770501427,65.41612059816876,Ongoing
Armored,Training,Urban,4.8436601277284135,Medium,7.726937532531802,Hierarchical,Minimal,Poor,Intermediate,12,Rarely,5.688661390461031,52.90479251424921,Ongoing
Infantry,Reconnaissance,Urban,6.45509474758124,Low,2.320437084159847,Decentralized,Minimal,Good,Advanced,45,Occasionally,5.238592231614108,86.20648789431121,Ongoing
Armored,Reconnaissance,Mountainous,4.70205667047128,Low,8.639363435420337,Decentralized,Limited,Excellent,Intermediate,45,Rarely,6.0436591106806965,72.3695965056857,Ongoing
Naval,Combat,Urban,3.4263447385299255,High,7.816253061771666,Hierarchical,Limited,Poor,Basic,0,Rarely,7.566129792414529,79.12064139199944,Ongoing
Infantry,Reconnaissance,Urban,4.55298587940698,Medium,6.313551944961443,Decentralized,Extensive,Poor,Advanced,32,Occasionally,4.9037179846160255,85.74169575685548,Ongoing
Armored,Support,Mountainous,4.961047069397309,High,6.583401719930993,Flat,Extensive,Poor,Basic,8,Rarely,3.4538834422299076,59.16668916242165,Ongoing
Aviation,Training,Urban,1.1410354747478357,High,5.77318612452218,Decentralized,Minimal,Excellent,Intermediate,38,Frequently,5.280232864884478,79.62383062441445,Ongoing
Armored,Combat,Rural,4.714450093658614,Low,7.146683374826742,Decentralized,Limited,Fair,Advanced,40,Frequently,6.411827749493887,52.492076022478514,Ongoing
Armored,Support,Mountainous,2.3113190557102166,Medium,7.009262210503782,Flat,Minimal,Fair,Advanced,33,Frequently,4.548432167221899,48.27385705246634,Ongoing
Armored,Combat,Coastal,6.318051904042193,Low,6.506342106348196,Decentralized,Limited,Excellent,Basic,7,Occasionally,4.617307615956978,100.03180514063021,Ongoing
Infantry,Support,Urban,1.8779148488264439,Medium,7.526309410727281,Flat,Minimal,Excellent,Basic,32,Frequently,6.674314974630287,55.96038314797333,Ongoing
Naval,Training,Coastal,7.025384409101872,High,6.748438349129382,Flat,Extensive,Excellent,Basic,35,Occasionally,7.9500640794452995,54.158019722762674,Ongoing
Aviation,Training,Urban,4.181669861572117,High,9.005520661154552,Flat,Minimal,Fair,Intermediate,11,Rarely,4.5696997694716135,33.64752469616143,Ongoing
Armored,Support,Rural,3.9140485864559755,High,8.668831303681062,Decentralized,Limited,Good,Intermediate,35,Rarely,3.718717006901943,88.9180603165893,Ongoing
Naval,Support,Mountainous,5.588909194603944,Medium,4.302988264725245,Flat,Limited,Excellent,Advanced,18,Occasionally,4.810602097317903,75.67536571577475,Ongoing
Naval,Support,Coastal,3.267931109553216,High,7.745108358061534,Hierarchical,Minimal,Fair,Basic,38,Occasionally,6.2719210324494545,101.45230826495951,Ongoing
Infantry,Support,Mountainous,5.557491508260128,Medium,6.443982440059705,Decentralized,Extensive,Good,Intermediate,20,Rarely,6.946573475964985,57.58800511738333,Ongoing
Aviation,Support,Coastal,3.535782450623259,Medium,5.060557028565191,Flat,Minimal,Poor,Intermediate,32,Occasionally,5.843638010582735,71.47276401825091,Ongoing
Infantry,Support,Urban,3.8865309753504613,Low,7.661710543397836,Hierarchical,Minimal,Poor,Intermediate,42,Occasionally,4.160422441842458,69.89660843831709,Ongoing
Naval,Training,Rural,5.81070833865827,High,7.810483334405191,Hierarchical,Limited,Excellent,Basic,3,Rarely,4.141339191153827,70.93454708123568,Ongoing
Naval,Support,Coastal,2.7228385325312345,Low,12.521116572546628,Flat,Limited,Good,Intermediate,3,Frequently,6.0745899271134265,80.16025213016438,Ongoing
Naval,Reconnaissance,Coastal,2.471325396475286,Medium,2.559775152265339,Hierarchical,Extensive,Fair,Intermediate,43,Rarely,4.5172995695047495,74.4518532633352,Ongoing
Infantry,Training,Rural,5.496451014820684,High,6.061324005314946,Flat,Minimal,Poor,Basic,48,Rarely,4.430091535210049,73.86520696485103,Ongoing
Aviation,Combat,Rural,4.946200295021231,High,12.020567827316214,Hierarchical,Extensive,Poor,Intermediate,10,Occasionally,1.9764234287276405,73.88671714289484,Ongoing
Armored,Training,Rural,5.337385489618784,Medium,5.494353079494815,Decentralized,Minimal,Fair,Basic,25,Occasionally,4.886285879113474,74.39296984628031,Ongoing
Infantry,Combat,Rural,5.655278473442841,High,7.728131870119723,Flat,Extensive,Poor,Basic,4,Rarely,5.37431202899901,47.86448073184974,Ongoing
Naval,Combat,Rural,5.114751107613962,Medium,7.406985405925371,Hierarchical,Minimal,Poor,Intermediate,29,Rarely,8.053625289938736,75.50001639155552,Ongoing
Infantry,Reconnaissance,Mountainous,6.2161852479341375,High,7.171829309948827,Hierarchical,Extensive,Excellent,Basic,1,Frequently,3.3362756249859142,91.48665611625471,Successful
Naval,Support,Urban,5.194872573957317,High,5.871017747388909,Flat,Minimal,Good,Advanced,23,Rarely,6.020017582076528,70.10912368110388,Ongoing
Armored,Support,Urban,0.985392200649394,Medium,6.029724508494082,Decentralized,Limited,Good,Basic,40,Rarely,6.425438457910255,74.29899897170193,Ongoing
Armored,Training,Coastal,1.504230810676289,Low,7.635939143275715,Flat,Minimal,Good,Advanced,15,Rarely,5.339141952955858,69.57363123785692,Ongoing
Aviation,Support,Rural,8.855898360484165,Medium,6.62131718586439,Hierarchical,Minimal,Good,Advanced,17,Frequently,7.578976412393622,72.87822761716617,Ongoing
Naval,Reconnaissance,Mountainous,5.000143734117726,High,7.6110622992113015,Flat,Limited,Fair,Basic,11,Rarely,6.142775988694522,68.08483022275207,Ongoing
Aviation,Training,Mountainous,6.900483303434194,Medium,7.956806963912381,Decentralized,Minimal,Good,Advanced,25,Frequently,5.950746890224458,83.7772143673973,Ongoing
Aviation,Training,Coastal,4.308592188745848,Medium,8.96864926122485,Hierarchical,Extensive,Excellent,Advanced,11,Frequently,4.173212159030232,62.79037876230148,Ongoing
Armored,Training,Rural,4.883969811212139,Medium,9.127754193613072,Decentralized,Minimal,Fair,Intermediate,25,Rarely,5.459914159560783,88.34898593824423,Ongoing
Infantry,Support,Urban,4.093270691458313,High,7.3431364429881425,Decentralized,Extensive,Excellent,Basic,3,Frequently,3.579448628589768,66.38663073421814,Ongoing
Infantry,Support,Rural,9.93185466292273,Low,4.764168211922857,Hierarchical,Limited,Poor,Basic,49,Occasionally,3.5875461043814894,82.50066292689223,Ongoing
Aviation,Support,Mountainous,5.506484844728285,Low,9.54732577745446,Decentralized,Extensive,Good,Advanced,26,Frequently,5.61203467979554,72.73956642202202,Ongoing
Armored,Training,Rural,3.930284188987605,High,7.698355656793679,Hierarchical,Limited,Good,Basic,22,Occasionally,6.184176945170859,81.30073022718612,Ongoing
Naval,Training,Urban,1.6969205731396184,Low,8.695343091924096,Decentralized,Extensive,Fair,Basic,20,Occasionally,5.154094759011677,69.44035916655214,Ongoing
Infantry,Combat,Urban,8.947466885471705,Medium,7.966531325894636,Decentralized,Limited,Good,Intermediate,47,Occasionally,6.374913792944237,73.45061489806866,Ongoing
Aviation,Combat,Coastal,4.673443229543393,Medium,6.60506051953709,Hierarchical,Minimal,Excellent,Intermediate,36,Rarely,4.08506102397064,65.83857422516022,Ongoing
Infantry,Support,Mountainous,6.488458239123195,Low,6.380643823089751,Decentralized,Extensive,Fair,Basic,33,Rarely,7.065412135184669,59.51964964747026,Ongoing
Infantry,Training,Rural,6.711994580613092,Low,10.251572251669279,Decentralized,Limited,Good,Intermediate,44,Frequently,6.697925840350961,59.16302447549642,Ongoing
Naval,Support,Rural,4.074338953139259,Low,7.251397849668044,Decentralized,Minimal,Excellent,Basic,10,Rarely,6.5472148156145575,71.7527885416355,Ongoing
Armored,Support,Coastal,6.344905550772312,Medium,6.976930211935525,Flat,Minimal,Poor,Intermediate,2,Frequently,3.7932294865965526,66.7155076106147,Ongoing
Naval,Combat,Coastal,3.791723426496765,Medium,5.461499727011322,Decentralized,Limited,Good,Advanced,5,Rarely,5.589536871760176,49.44677551091877,Ongoing
Armored,Reconnaissance,Coastal,3.0191472759211684,High,6.521336958817507,Flat,Limited,Good,Intermediate,13,Frequently,8.344626586380318,87.9250710622997,Ongoing
Infantry,Support,Mountainous,7.328929385024425,High,9.016718614682716,Hierarchical,Extensive,Good,Advanced,5,Rarely,2.0790965901239304,58.60935928917354,Successful
